statistics_code,time,1_variable_code,2_variable_attribute_code,value,value_unit,value_variable_code,value_variable_label
23131,2023,DINSG,ICD10-P35-P39,17018,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T79-T79,4711,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-F80-F89,7262,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-I00-I02,248,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-E70-E90,157346,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-I20-I25,662311,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Z30-Z39,516196,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-E15-E16,3152,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P80-P83,3600,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J09-J18,335002,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B15-B19,2645,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M80-M85,63259,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D55-D59,5414,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-I70-I79,239602,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T80-T88,278052,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M70-M79,203658,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z00-Z13,43836,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M91-M94,18434,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F99-F99,521,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G80-G83,18151,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q60-Q64,7174,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O20-O29,114442,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-J60-J70,37567,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K40-K46,237959,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N10-N16,170141,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M65-M68,17058,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G90-G99,37726,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F70-F79,6841,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S90-S99,29751,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z55-Z65,83,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-L40-L45,17170,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U00-U49,1,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-E15-E16,2759,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-E70-E90,185692,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M00-M03,14069,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B00-B09,39696,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B20-B24,960,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N10-N16,191168,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G70-G73,10601,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I60-I69,341686,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L50-L54,13678,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F60-F69,40107,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L60-L75,23794,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q10-Q18,9028,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D37-D48,88238,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A15-A19,7946,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q80-Q89,5522,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M95-M99,12219,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H10-H13,3608,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G60-G64,34549,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R50-R69,282899,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J40-J47,212205,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T20-T32,18854,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R25-R29,49736,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Z30-Z39,552710,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N70-N77,20239,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-G80-G83,18445,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S00-S09,419507,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I26-I28,65100,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B90-B94,5,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G35-G37,39080,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-B35-B49,10807,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q35-Q37,4326,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E15-E16,2844,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-E50-E64,3501,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H80-H83,64422,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M20-M25,155103,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-C45-C49,26633,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H25-H28,104902,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K80-K87,338186,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T80-T88,293405,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D37-D48,87614,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M30-M36,44785,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Z55-Z65,248,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q30-Q34,2129,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-B00-B09,36508,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-O80-O84,160485,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H46-H48,8808,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K40-K46,258131,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-L10-L14,6501,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B95-B98,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R47-R49,4075,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-G90-G99,36711,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-E20-E35,14022,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L50-L54,12912,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A80-A89,5728,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-I00-I02,429,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q90-Q99,1049,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C30-C39,202126,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q20-Q28,24405,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F10-F19,422052,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-E40-E46,2620,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C50-C50,132851,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R80-R82,527,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N80-N98,195690,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A90-A99,1593,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C73-C75,19746,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F20-F29,127923,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R40-R46,88053,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-P50-P61,21258,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-P20-P29,37566,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T00-T07,309,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-O30-O48,267479,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C43-C44,109419,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-P90-P96,11042,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B20-B24,681,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J85-J86,15217,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B50-B64,2987,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-F30-F39,289183,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K35-K38,107937,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D50-D53,47324,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G40-G47,340246,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-J95-J99,48509,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N40-N51,123452,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R47-R49,4597,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C60-C63,100309,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D80-D90,12375,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E10-E14,200214,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R90-R94,13889,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-H46-H48,10181,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N17-N19,106800,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T79-T79,5723,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M70-M79,138798,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P70-P74,12829,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F00-F09,100107,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N99-N99,11459,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A50-A64,2031,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q60-Q64,6440,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q20-Q28,22603,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N30-N39,232157,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M60-M63,15358,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S60-S69,60715,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-E40-E46,1361,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q00-Q07,3619,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H40-H42,69847,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C76-C80,118999,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-E65-E68,25371,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H53-H54,6260,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-U55-U55,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D10-D36,239347,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R25-R29,46594,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-J09-J18,368966,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I95-I99,45656,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B00-B09,31408,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-K90-K93,72638,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T33-T35,237,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J30-J39,182743,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E50-E64,2858,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q65-Q79,20632,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A70-A74,109,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-O09-O09,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I30-I52,1116430,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N70-N77,26788,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Z55-Z65,129,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C69-C72,29936,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A75-A79,55,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M00-M03,14099,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Z70-Z76,3351,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q10-Q18,7370,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N10-N16,184281,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-J80-J84,23647,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H43-H45,10968,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S30-S39,141285,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-O30-O48,307947,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C00-C14,54122,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K55-K64,446771,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-L20-L30,41489,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H49-H52,12672,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O85-O92,14757,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G80-G83,14673,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B25-B34,25063,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B85-B89,8678,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C81-C96,152585,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K20-K31,306294,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M80-M85,64164,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G90-G99,38749,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K50-K52,76002,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P75-P78,850,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I80-I89,90723,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M50-M54,387894,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L40-L45,21198,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T08-T14,2664,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-J95-J99,50593,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C15-C26,334201,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K20-K31,316842,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K65-K67,20841,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P00-P04,4370,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-C64-C68,134280,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J90-J94,27661,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N20-N23,129502,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A65-A69,5232,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H90-H95,21583,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q38-Q45,7043,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,UNBEKANNT,942,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-I10-I15,266984,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B35-B49,8684,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N70-N77,32592,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-P05-P08,71944,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,UNBEKANNT,2269,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G60-G64,39305,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C15-C26,325192,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N25-N29,6748,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B65-B83,1378,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M15-M19,421062,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D65-D69,17020,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T36-T50,25975,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T15-T19,14846,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A00-A09,242867,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H65-H75,42908,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N40-N51,121811,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-S50-S59,150814,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M40-M43,30507,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-K55-K64,525657,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-H00-H06,23674,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-T89-T89,1712,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-P10-P15,2293,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S10-S19,26379,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N60-N64,22659,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-P20-P29,37229,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F60-F69,40589,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R70-R79,6312,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Z80-Z99,7138,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-L20-L30,28871,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N00-N08,8129,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-U50-U52,48,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-H60-H62,8640,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H30-H36,68476,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-F50-F59,15863,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A30-A49,164192,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-L00-L08,122214,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-G10-G14,10935,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P50-P61,21143,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-J95-J99,52754,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C50-C50,123411,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C69-C72,28541,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C60-C63,82661,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q80-Q89,7329,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R00-R09,196139,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N80-N98,182945,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C43-C44,99844,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S20-S29,101988,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S40-S49,157714,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C69-C72,25673,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S90-S99,38439,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q50-Q56,15454,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D60-D64,32531,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D00-D09,32001,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T00-T07,899,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P70-P74,11681,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C00-C14,55732,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G00-G09,18954,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B90-B94,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-P80-P83,4249,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q90-Q99,888,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G20-G26,65234,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-H15-H22,23694,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H46-H48,9325,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-F20-F29,136610,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O80-O84,160578,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-B99-B99,35390,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R10-R19,129755,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B15-B19,3625,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R00-R09,259438,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S30-S39,147150,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-D65-D69,24052,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N99-N99,10716,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F80-F89,7523,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S70-S79,248056,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-A00-A09,265857,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F70-F79,7658,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T66-T78,45891,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P05-P08,88306,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A70-A74,158,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N30-N39,241955,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D70-D77,7668,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T89-T89,1142,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N40-N51,127710,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N60-N64,19577,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-I05-I09,4718,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-J85-J86,10640,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-G40-G47,446929,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T08-T14,1893,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S50-S59,146863,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C51-C58,72584,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H65-H75,30494,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C81-C96,143180,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N20-N23,110095,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-H90-H95,28313,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-K40-K46,272861,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R47-R49,4078,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R95-R99,79,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-I60-I69,370944,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C45-C49,25472,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G35-G37,54976,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M45-M49,167502,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N25-N29,6598,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-K50-K52,110145,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G70-G73,9099,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A65-A69,6281,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-U80-U85,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q35-Q37,3802,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-K80-K87,362897,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q38-Q45,7399,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-I80-I89,161881,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O10-O16,26304,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P35-P39,15288,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I70-I79,271401,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z20-Z29,7454,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N00-N08,7340,Anzahl,GES025,Entlassene Patienten
